0.01024	0.99211
0.0106	0.99124
0.01097	1.00704
0.01133	0.99977
0.0117	1.00546
0.01206	0.99625
0.01243	0.99341
0.01279	0.99506
0.01315	0.98153
0.01352	0.94948
0.01389	0.89593
0.01425	0.83099
0.01462	0.76047
0.01499	0.70056
0.01535	0.65235
0.01571	0.61143
0.01608	0.57273
0.01645	0.53383
0.01681	0.49433
0.01718	0.45151
0.01754	0.40776
0.01792	0.36011
0.01828	0.31454
0.01864	0.2696
0.01902	0.22404
0.01938	0.1837
0.01975	0.14604
0.0201	0.1146
0.02047	0.0862
0.02084	0.06294
0.02119	0.04557
0.02156	0.03179
0.02193	0.02223
0.02229	0.01641
0.02266	0.01334
0.02302	0.01258
0.02339	0.01346
0.02376	0.01547
0.02415	0.01828
0.02449	0.02094
0.02485	0.0237
0.02522	0.02624
0.02558	0.02828
0.02595	0.02982
0.02631	0.03073
0.02667	0.03105
0.02704	0.03079
0.02741	0.02999
0.02742	0.02996
0.02832	0.02614
0.02923	0.01949
0.03016	0.01413
0.03107	0.00942
0.03199	0.00578
0.0329	0.00341
0.0338	0.00246
0.03472	0.00246
0.03562	0.00301
0.03657	0.00373
0.03747	0.00434
0.0384	0.0046
0.0393	0.00469
0.04021	0.00443
0.04111	0.00378
0.04202	0.00302
0.04296	0.00229
0.04386	0.00165
0.04477	0.00121
0.04568	9.65189E-4
0.0466	7.78041E-4
0.04751	7.37254E-4
0.04841	7.8912E-4
0.04934	8.88847E-4
0.05025	8.69267E-4
0.05117	9.53389E-4
0.05209	8.98339E-4
0.05299	8.89851E-4
0.05391	8.08727E-4
0.05483	7.06225E-4
0.05574	6.01371E-4
0.05665	5.3001E-4
0.05757	4.54237E-4
0.05848	3.95662E-4
0.05938	3.30537E-4
0.06032	3.01063E-4
0.06123	2.79386E-4
0.06212	2.59978E-4
0.06304	2.32173E-4
0.06396	2.03984E-4
0.06488	2.1813E-4
0.06579	2.00552E-4
0.0667	1.92709E-4
0.06759	1.85131E-4
0.06852	2.12082E-4
0.06945	1.905E-4
0.07033	2.00511E-4
0.0713	1.8634E-4
0.07216	1.66326E-4
0.07313	1.37462E-4
0.074	1.33152E-4
0.07492	1.34582E-4
0.07582	1.39457E-4
0.07676	1.12481E-4
0.07767	1.13988E-4
0.07859	1.31355E-4
0.07949	1.03571E-4
0.08043	9.90619E-5
0.08131	7.51671E-5
0.08223	8.7743E-5
0.08315	8.62954E-5
0.08403	9.61342E-5
0.08497	8.9284E-5
0.08589	9.06175E-5
0.08682	8.18974E-5
0.08861	9.39918E-5
0.08955	8.22481E-5
0.09044	6.66738E-5
0.09136	6.178E-5
0.09226	5.51511E-5
