0.02134	0.97396
0.02205	0.96906
0.02276	0.9797
0.02347	0.98192
0.02418	0.98562
0.02489	0.9866
0.0256	0.99091
0.02631	0.99629
0.02703	0.99402
0.02774	0.99201
0.02845	1.00164
0.02916	0.99817
0.02987	0.99876
0.03058	0.9975
0.03129	0.99793
0.032	1.00052
0.03272	0.99854
0.03343	0.9939
0.03414	0.99563
0.03485	0.99547
0.03556	0.98929
0.03627	0.98717
0.03698	0.98398
0.03769	0.98297
0.0384	0.98323
0.03912	0.98101
0.03983	0.9737
0.04054	0.9559
0.04125	0.95295
0.04196	0.93928
0.04267	0.93938
0.04338	0.92022
0.04409	0.91827
0.04481	0.90883
0.04552	0.90368
0.04623	0.89649
0.04694	0.88881
0.04765	0.88163
0.04836	0.87344
0.04907	0.86727
0.04978	0.86288
0.05049	0.85017
0.05121	0.84714
0.05192	0.8348
0.05263	0.82716
0.05334	0.81887
0.05405	0.80567
0.05476	0.79216
0.05547	0.78418
0.05618	0.76901
0.0569	0.76171
0.05761	0.74729
0.05832	0.73658
0.05903	0.71722
0.05974	0.70819
0.06045	0.69052
0.06116	0.67317
0.06187	0.6576
0.06259	0.6443
0.0633	0.62394
0.06401	0.61015
0.06472	0.58818
0.06543	0.57061
0.06614	0.55325
0.06685	0.53515
0.06756	0.51271
0.06827	0.49673
0.06899	0.47659
0.0697	0.45973
0.07041	0.43961
0.07112	0.42669
0.07183	0.40739
0.07254	0.39191
0.07325	0.37563
0.07396	0.36292
0.07468	0.34877
0.07539	0.33736
0.0761	0.32551
0.07681	0.31541
0.07752	0.30555
0.07823	0.29765
0.07894	0.28661
0.07965	0.27948
0.08036	0.27328
0.08108	0.26514
0.08179	0.25897
0.0825	0.25396
0.08321	0.24895
0.08392	0.24353
0.08463	0.23652
0.08534	0.23077
0.08605	0.22657
0.08676	0.22123
0.08748	0.21522
0.08819	0.20843
0.0889	0.20301
0.08961	0.19834
0.09032	0.19135
0.09103	0.18508
0.09174	0.18101
0.09245	0.1725
0.09317	0.16678
0.09388	0.16043
0.09459	0.15415
0.0953	0.14875
0.09601	0.14254
0.09672	0.13557
0.09743	0.13008
0.09814	0.12301
0.09885	0.11714
0.09957	0.11239
0.10028	0.1059
0.10099	0.09933
0.1017	0.09442
0.10241	0.08886
0.10312	0.08353
0.10383	0.07865
0.10454	0.07357
0.10525	0.06904
0.10597	0.06427
0.10668	0.06036
0.10739	0.05556
0.1081	0.05218
0.10881	0.04879
0.10952	0.04533
0.11023	0.04239
0.11094	0.03962
0.11166	0.03608
0.11237	0.03456
0.11308	0.03183
0.11379	0.02956
0.1145	0.02826
0.11521	0.02651
0.11592	0.02465
0.11663	0.02324
0.11734	0.02217
0.11806	0.02077
0.11877	0.02
0.11948	0.01909
0.12019	0.01776
0.1209	0.01688
0.12161	0.01668
0.12232	0.01569
0.12303	0.01521
0.12374	0.0143
0.12446	0.01388
0.12517	0.0136
0.12588	0.01308
0.12659	0.0124
0.1273	0.01201
0.12801	0.01165
0.12872	0.01155
0.12943	0.01079
0.13014	0.01068
0.13086	0.00976
0.13157	0.00964
0.13228	0.00926
0.13299	0.00876
0.1337	0.0084
0.13441	0.00788
0.13512	0.00745
0.13583	0.00701
0.13654	0.00671
0.13726	0.00635
0.13797	0.00581
0.13868	0.00529
0.13939	0.00513
0.1401	0.00473
0.14081	0.0044
0.14152	0.00402
0.14223	0.00374
0.14294	0.00346
0.14366	0.003
0.14437	0.00296
0.14508	0.00252
0.14579	0.00237
0.1465	0.00202
0.14721	0.00179
0.14792	0.00152
0.14863	0.00128
0.14934	0.00105
0.15005	0.00102
0.15077	9.05869E-4
0.15148	7.40476E-4
0.15219	5.84267E-4
0.1529	6.06256E-4
0.15361	4.14281E-4
0.15432	4.08606E-4
0.15503	2.28669E-4
0.15574	2.79867E-4
0.15645	1.98731E-4
0.15717	2.23717E-4
0.15788	1.26999E-4
0.15859	1.88729E-4
0.1593	1.47755E-4
0.16001	1.68891E-4
0.16072	1.21136E-4
0.16143	2.07004E-4
0.16214	1.64877E-4
0.16285	2.44451E-4
0.16357	2.13187E-4
0.16428	3.06014E-4
0.16499	2.43052E-4
0.1657	3.17418E-4
0.16641	3.12569E-4
0.16712	3.89483E-4
0.16783	3.60131E-4
0.16854	4.41368E-4
0.16925	3.55388E-4
0.16996	4.01772E-4
0.17068	4.35852E-4
0.17139	4.9169E-4
0.1721	3.86661E-4
0.17281	4.43924E-4
0.17352	3.33253E-4
0.17423	3.71921E-4
0.17494	3.48816E-4
0.17565	4.25156E-4
0.17636	3.67422E-4
0.17708	4.20101E-4
0.17779	3.46504E-4
0.1785	3.77683E-4
0.17921	2.91867E-4
0.17992	3.58547E-4
0.18063	2.5096E-4
0.18134	3.38109E-4
0.18205	2.49E-4
0.18276	3.02089E-4
0.18347	2.40735E-4
0.18419	2.28762E-4
0.1849	2.07451E-4
0.18561	2.3014E-4
0.18632	1.80914E-4
0.18703	2.08193E-4
0.18774	1.45493E-4
0.18845	1.80409E-4
0.18916	1.1214E-4
0.18987	1.45389E-4
0.19058	1.34173E-4
0.1913	1.53422E-4
0.19201	9.83713E-5
0.19272	1.59829E-4
0.19343	1.27694E-4
0.19414	2.2302E-4
0.19485	1.05883E-4
0.19556	1.73849E-4
0.19627	1.18441E-4
0.19698	1.47517E-4
0.19769	1.36697E-4
0.19841	2.00649E-4
0.19912	1.63449E-4
0.19983	1.73046E-4
0.20054	1.40555E-4
0.20125	2.09365E-4
0.20196	2.38843E-4
0.20267	2.25101E-4
0.20338	2.45746E-4
0.20409	2.50585E-4
0.2048	2.69579E-4
0.20552	2.71474E-4
0.20623	2.21221E-4
0.20694	2.76629E-4
0.20765	2.95274E-4
